user_id,recency,frequency,monetary,cluster
1150,5.0,48,395,3
1151,30.0,6,151,2
1152,25.0,5,24,2
1153,30.0,7,50,2
1154,7.0,4,27,0
1155,6.0,19,65,0
1156,30.0,17,319,2
1157,13.0,16,99,0
1158,10.0,10,36,0
1159,30.0,6,42,2
1160,30.0,6,80,2
1161,8.0,10,117,0
1162,30.0,23,158,2
1163,16.0,12,89,0
1164,2.0,79,565,1
1165,7.0,24,155,0
1166,4.0,10,63,0
1167,8.0,6,47,0
1168,30.0,4,46,2
1169,13.0,14,101,0
1170,13.0,17,170,0
1171,17.0,36,154,3
1172,15.0,4,27,0
1173,8.0,56,437,3
1174,30.0,4,26,2
1175,30.0,6,62,2
1176,7.0,12,69,0
1177,4.0,52,314,3
1178,30.0,12,75,2
1179,26.0,11,61,2
1180,30.0,12,200,2
1181,4.0,11,48,0
1182,20.0,4,28,2
1183,4.0,5,38,0
1184,6.0,9,84,0
1185,6.0,11,129,0
1186,14.0,18,207,0
1187,6.0,4,46,0
1188,20.0,11,86,2
1189,8.0,8,31,0
1190,26.0,4,47,2
1191,12.0,48,119,3
1192,30.0,4,48,2
1193,13.0,4,50,0
1194,30.0,5,25,2
1195,30.0,5,37,2
1196,8.0,23,213,0
1197,3.0,78,1442,1
1198,17.0,7,55,0
1199,10.0,44,686,3
1200,30.0,5,17,2
1201,30.0,7,31,2
1202,7.0,62,288,3
1203,3.0,36,330,3
1204,22.0,11,119,2
1205,30.0,7,22,2
1206,2.0,19,116,0
1207,30.0,6,20,2
1208,30.0,6,111,2
1209,18.0,9,64,0
1210,25.0,18,167,2
1211,5.0,5,36,0
1212,5.0,15,117,0
1213,5.0,43,275,3
1214,29.0,8,58,2
1215,11.0,15,141,0
1216,13.0,29,350,3
1217,14.0,10,74,0
1218,5.0,4,17,0
1219,3.0,25,80,0
1220,18.0,16,135,0
1221,7.0,27,375,3
1222,30.0,5,74,2
1223,7.0,4,69,0
1224,30.0,13,21,2
1225,30.0,27,218,2
1226,4.0,6,53,0
1227,30.0,5,22,2
1228,29.0,4,29,2
1229,30.0,4,36,2
1230,30.0,4,20,2
1231,16.0,17,328,3
1232,10.0,25,43,0
1233,24.0,9,45,2
1234,1.0,19,129,0
1235,30.0,9,73,2
1236,30.0,21,202,2
1237,5.0,29,639,3
1238,19.0,30,321,3
1239,30.0,4,18,2
1240,4.0,63,826,1
1241,27.0,14,179,2
1242,1.0,72,758,1
1243,22.0,11,44,2
1244,7.0,10,48,0
1245,30.0,6,48,2
1246,2.0,53,366,3
1247,30.0,9,47,2
1248,26.0,4,33,2
1249,30.0,19,247,2
1250,7.0,54,694,1
1251,30.0,20,132,2
1252,30.0,14,124,2
1253,9.0,8,63,0
1254,10.0,26,121,0
1255,27.0,7,57,2
1256,15.0,6,57,0
1257,29.0,4,9,2
1258,22.0,12,88,2
1259,30.0,15,84,2
1260,30.0,12,39,2
1261,3.0,10,217,0
1262,30.0,4,4,2
1263,2.0,27,208,3
1264,4.0,51,878,1
1265,30.0,6,17,2
1266,11.0,14,100,0
1267,7.0,28,323,3
1268,14.0,6,63,0
1269,1.0,6,10,0
1270,30.0,13,76,2
1271,4.0,49,701,1
1272,19.0,20,203,2
1273,11.0,8,19,0
1274,30.0,11,48,2
1275,2.0,7,22,0
1276,14.0,10,96,0
1277,5.0,7,53,0
1278,22.0,5,67,2
1279,7.0,9,83,0
1280,6.0,31,135,3
1281,6.0,22,205,0
1282,30.0,5,12,2
1283,12.0,12,85,0
1284,13.0,11,142,0
1285,1.0,47,311,3
1286,30.0,8,128,2
1287,16.0,8,26,0
1288,9.0,9,169,0
1289,30.0,5,82,2
1290,18.0,11,36,0
1291,13.0,21,67,0
1292,30.0,21,126,2
1293,30.0,21,166,2
1294,14.0,4,50,0
1295,19.0,6,41,2
1296,20.0,16,252,2
1297,10.0,7,51,0
1298,20.0,9,96,2
1299,13.0,9,88,0
1300,30.0,7,67,2
1301,16.0,13,101,0
1302,30.0,4,40,2
1303,30.0,7,113,2
1304,8.0,5,44,0
1305,5.0,6,49,0
1306,6.0,7,126,0
1307,30.0,5,22,2
1308,30.0,4,25,2
1309,30.0,16,116,2
1310,3.0,100,748,1
1311,3.0,18,121,0
1312,30.0,6,60,2
1313,4.0,12,108,0
1314,8.0,22,201,0
1315,23.0,10,71,2
1316,30.0,9,63,2
1317,29.0,9,37,2
1318,21.0,4,41,2
1319,17.0,7,59,0
1320,30.0,26,185,2
1321,6.0,18,199,0
1322,30.0,5,17,2
1323,22.0,8,63,2
1324,14.0,5,68,0
1325,6.0,9,32,0
1326,26.0,9,17,2
1327,30.0,24,100,2
1328,15.0,10,82,0
1329,22.0,4,22,2
1330,11.0,8,51,0
1331,15.0,12,198,0
1332,7.0,12,119,0
1333,30.0,4,63,2
1334,30.0,15,104,2
1335,22.0,11,109,2
1336,30.0,7,59,2
1337,8.0,7,52,0
1338,6.0,17,279,0
1339,30.0,8,120,2
1340,30.0,15,93,2
1341,21.0,6,7,2
1342,19.0,7,49,2
1343,14.0,8,49,0
1344,14.0,28,57,0
1345,14.0,16,167,0
1346,30.0,13,172,2
1347,2.0,12,26,0
1348,30.0,12,33,2
1349,30.0,23,112,2
1350,10.0,14,93,0
1351,30.0,9,83,2
1352,30.0,30,333,2
1353,30.0,8,62,2
1354,10.0,7,18,0
1355,30.0,11,116,2
1356,21.0,14,178,2
1357,12.0,9,54,0
1358,19.0,7,82,2
1359,7.0,49,129,3
1360,7.0,20,295,3
1361,23.0,13,59,2
1362,30.0,5,70,2
1363,30.0,16,129,2
1364,30.0,7,39,2
1365,3.0,32,505,3
1366,4.0,8,18,0
1367,30.0,5,6,2
1368,2.0,36,183,3
1369,30.0,4,44,2
1370,14.0,7,84,0
1371,30.0,6,12,2
1372,6.0,21,371,3
1373,30.0,22,238,2
1374,30.0,4,22,2
1375,15.0,18,187,0
1376,30.0,6,56,2
1377,7.0,13,13,0
1378,9.0,80,964,1
1379,13.0,11,22,0
1380,13.0,8,30,0
1381,6.0,32,378,3
1382,7.0,31,295,3
1383,11.0,4,23,0
1384,23.0,5,37,2
1385,30.0,7,34,2
1386,13.0,14,254,0
1387,21.0,24,53,2
1388,21.0,14,266,2
1389,29.0,5,34,2
1390,13.0,35,252,3
1391,18.0,11,107,0
1392,30.0,7,21,2
1393,30.0,6,22,2
1394,18.0,8,38,0
1395,30.0,4,78,2
1396,3.0,34,141,3
1397,30.0,13,72,2
1398,21.0,26,197,2
1399,6.0,6,45,0
1400,30.0,19,89,2
1401,19.0,22,272,3
1402,25.0,14,134,2
1403,7.0,8,53,0
1404,12.0,34,118,3
1405,18.0,19,115,0
1406,30.0,17,62,2
1407,30.0,7,18,2
1408,21.0,24,62,2
1409,30.0,17,115,2
1410,10.0,19,344,3
1411,30.0,7,73,2
1412,30.0,23,84,2
1413,7.0,9,126,0
1414,13.0,14,177,0
1415,6.0,33,203,3
1416,30.0,4,29,2
1417,4.0,11,26,0
1418,12.0,12,76,0
1419,30.0,4,6,2
1420,6.0,100,548,1
1421,3.0,5,45,0
1422,30.0,6,32,2
1423,8.0,8,198,0
1424,7.0,68,1819,1
1425,20.0,5,65,2
1426,30.0,19,174,2
1427,1.0,67,316,3
1428,1.0,100,406,1
1429,30.0,8,157,2
1430,25.0,14,106,2
1431,5.0,9,103,0
1432,15.0,21,272,3
1433,30.0,11,140,2
1434,5.0,8,81,0
1435,30.0,4,9,2
1436,5.0,12,102,0
1437,6.0,7,41,0
1438,7.0,50,171,3
1439,30.0,14,177,2
1440,30.0,10,97,2
1441,30.0,9,150,2
1442,30.0,7,37,2
1443,4.0,17,139,0
1444,30.0,14,59,2
1445,30.0,4,42,2
1446,7.0,5,47,0
1447,8.0,24,146,0
1448,30.0,5,37,2
1449,30.0,7,66,2
1450,21.0,7,45,2
1451,9.0,13,29,0
1452,11.0,7,63,0
1453,0.0,16,162,0
1454,30.0,22,269,2
1455,30.0,7,29,2
1456,30.0,15,174,2
1457,30.0,8,25,2
1458,0.0,7,26,0
1459,5.0,5,115,0
1460,30.0,4,31,2
1461,20.0,12,199,2
1462,20.0,5,29,2
1463,8.0,7,53,0
1464,11.0,17,100,0
1465,30.0,4,53,2
1466,1.0,18,148,0
1467,30.0,4,13,2
1468,14.0,10,50,0
1469,9.0,4,23,0
1470,6.0,8,21,0
1471,8.0,5,54,0
1472,30.0,4,33,2
1473,16.0,31,133,3
1474,7.0,9,62,0
1475,30.0,9,108,2
1476,7.0,23,300,3
1477,10.0,20,147,0
1478,30.0,13,435,2
1479,20.0,22,232,2
1480,9.0,44,198,3
1481,2.0,15,56,0
1482,8.0,14,89,0
1483,27.0,26,501,3
1484,14.0,19,165,0
1485,30.0,4,25,2
1486,6.0,21,430,3
1487,2.0,34,207,3
1488,30.0,4,16,2
1489,27.0,16,40,2
1490,28.0,20,121,2
1491,29.0,8,45,2
1492,3.0,9,46,0
1493,15.0,20,99,0
1494,23.0,14,158,2
1495,30.0,6,80,2
1496,30.0,25,263,2
1497,6.0,11,58,0
1498,27.0,33,515,3
1499,30.0,5,40,2
1500,30.0,5,63,2
1501,30.0,11,199,2
1502,23.0,4,30,2
1503,30.0,12,59,2
1504,10.0,35,519,3
1505,4.0,14,336,0
1506,6.0,14,106,0
1507,30.0,4,30,2
1508,22.0,4,48,2
1509,4.0,44,210,3
1510,12.0,11,262,0
1511,26.0,10,76,2
1512,27.0,4,12,2
1513,30.0,14,52,2
1514,22.0,4,33,2
1515,30.0,4,17,2
1516,30.0,4,14,2
1517,19.0,5,82,2
1518,15.0,7,79,0
1519,23.0,48,684,3
1520,7.0,22,378,3
1521,7.0,12,268,0
1522,30.0,5,39,2
1523,4.0,11,97,0
1524,30.0,5,53,2
1525,2.0,9,38,0
1526,8.0,49,609,3
1527,4.0,59,767,1
1528,30.0,4,18,2
1529,12.0,6,44,0
1530,4.0,18,115,0
1531,3.0,49,489,3
1532,4.0,24,274,3
1533,30.0,4,45,2
1534,12.0,4,61,0
1535,7.0,29,433,3
1536,21.0,6,17,2
1537,21.0,74,193,3
1538,12.0,55,400,3
1539,23.0,8,71,2
1540,8.0,29,337,3
1541,30.0,11,39,2
1542,5.0,53,256,3
1543,17.0,7,45,0
1544,30.0,21,108,2
1545,2.0,20,180,0
1546,1.0,50,267,3
1547,10.0,38,235,3
1548,14.0,14,206,0
1549,2.0,100,850,1
1550,30.0,14,64,2
1551,4.0,18,143,0
1552,30.0,8,72,2
1553,4.0,46,407,3
1554,27.0,4,10,2
1555,25.0,5,50,2
1556,30.0,13,226,2
1557,30.0,8,31,2
1558,14.0,28,277,3
1559,6.0,16,243,0
1560,26.0,4,6,2
1561,6.0,7,18,0
1562,12.0,9,147,0
1563,2.0,100,1940,1
1564,7.0,32,116,3
1565,30.0,6,36,2
1566,7.0,13,79,0
1567,16.0,4,8,0
1568,1.0,4,19,0
1569,16.0,4,71,0
1570,3.0,13,96,0
1571,19.0,15,144,2
1572,30.0,5,23,2
1573,30.0,6,15,2
1574,2.0,42,172,3
1575,16.0,33,429,3
1576,20.0,4,37,2
1577,30.0,7,110,2
1578,8.0,8,57,0
1579,28.0,28,324,2
1580,11.0,10,78,0
1581,5.0,52,435,3
1582,30.0,6,95,2
1583,10.0,7,61,0
1584,2.0,72,821,1
1585,30.0,4,13,2
1586,26.0,7,86,2
1587,30.0,9,165,2
1588,30.0,6,21,2
1589,6.0,16,194,0
1590,2.0,4,13,0
1591,8.0,4,29,0
1592,10.0,14,253,0
1593,30.0,10,122,2
1594,30.0,7,53,2
1595,14.0,24,367,3
1596,11.0,4,67,0
1597,30.0,14,129,2
1598,6.0,5,17,0
1599,0.0,12,118,0
1600,27.0,9,73,2
1601,13.0,6,27,0
1602,20.0,10,63,2
1603,0.0,12,26,0
1604,30.0,4,5,2
1605,29.0,9,26,2
1606,15.0,22,137,0
1607,30.0,13,159,2
1608,14.0,28,129,0
1609,30.0,18,375,2
1610,8.0,12,56,0
1611,30.0,13,91,2
1612,29.0,4,16,2
1613,25.0,21,187,2
1614,22.0,17,51,2
1615,7.0,51,591,3
1616,13.0,4,27,0
1617,30.0,19,133,2
1618,21.0,5,62,2
1619,9.0,7,31,0
1620,30.0,12,140,2
1621,30.0,45,353,3
1622,30.0,30,174,2
1623,6.0,21,123,0
1624,3.0,9,134,0
1625,20.0,11,28,2
1626,7.0,4,24,0
1627,7.0,14,228,0
1628,30.0,5,18,2
1629,3.0,37,478,3
1630,14.0,5,55,0
1631,30.0,4,38,2
1632,30.0,4,27,2
1633,30.0,6,138,2
1634,9.0,10,122,0
1635,2.0,15,97,0
1636,30.0,13,102,2
1637,30.0,9,61,2
1638,21.0,13,67,2
1639,7.0,7,26,0
1640,5.0,13,464,3
1641,9.0,7,119,0
1642,0.0,20,91,0
1643,7.0,8,42,0
1644,2.0,16,303,0
1645,30.0,9,112,2
1646,14.0,12,63,0
1647,30.0,11,71,2
1648,7.0,21,351,3
1649,30.0,4,19,2
1650,8.0,17,120,0
1651,4.0,5,81,0
1652,14.0,6,129,0
1653,14.0,6,50,0
1654,14.0,14,86,0
1655,8.0,8,98,0
1656,21.0,6,61,2
1657,4.0,12,27,0
1658,22.0,33,120,2
1659,8.0,20,334,3
1660,30.0,6,62,2
1661,3.0,10,52,0
1662,21.0,10,16,2
1663,21.0,4,43,2
1664,6.0,4,18,0
1665,2.0,40,242,3
1666,2.0,100,842,1
1667,30.0,10,142,2
1668,2.0,4,16,0
1669,8.0,9,67,0
1670,7.0,16,250,0
1671,12.0,15,80,0
1672,13.0,22,227,0
1673,30.0,20,122,2
1674,20.0,9,127,2
1675,30.0,4,27,2
1676,5.0,11,135,0
1677,20.0,22,307,3
1678,28.0,7,72,2
1679,30.0,20,248,2
1680,7.0,43,91,3
1681,5.0,9,132,0
1682,4.0,10,93,0
1683,1.0,100,917,1
1684,5.0,4,42,0
1685,15.0,17,191,0
1686,30.0,4,14,2
1687,26.0,6,71,2
1688,16.0,4,18,0
1689,30.0,8,57,2
1690,30.0,7,30,2
1691,8.0,6,119,0
1692,18.0,9,21,0
1693,14.0,5,14,0
1694,17.0,4,17,0
1695,10.0,17,53,0
1696,20.0,5,31,2
1697,21.0,23,133,2
1698,30.0,11,94,2
1699,6.0,54,160,3
1700,30.0,5,42,2
1701,18.0,9,49,0
1702,11.0,13,128,0
1703,6.0,22,241,0
1704,0.0,48,375,3
1705,14.0,34,286,3
1706,16.0,23,428,3
1707,11.0,17,150,0
1708,30.0,9,53,2
1709,30.0,5,18,2
1710,30.0,4,22,2
1711,7.0,8,143,0
1712,30.0,21,254,2
1713,1.0,7,32,0
1714,11.0,6,31,0
1715,14.0,30,438,3
1716,2.0,64,1523,1
1717,8.0,4,23,0
1718,25.0,6,13,2
1719,30.0,15,140,2
1720,30.0,5,27,2
1721,6.0,46,669,1
1722,30.0,23,587,3
1723,20.0,4,8,2
1724,13.0,12,182,0
1725,5.0,32,355,3
1726,13.0,8,18,0
1727,18.0,41,690,3
1728,30.0,4,4,2
1729,30.0,11,107,2
1730,21.0,21,242,2
1731,30.0,4,17,2
1732,30.0,17,355,2
1733,0.0,5,13,0
1734,9.0,5,64,0
1735,1.0,10,98,0
1736,30.0,6,11,2
1737,7.0,28,250,3
1738,21.0,18,222,2
1739,30.0,42,427,3
1740,30.0,4,29,2
1741,6.0,23,102,0
1742,7.0,33,369,3
1743,13.0,37,176,3
1744,23.0,6,19,2
1745,18.0,5,53,0
1746,5.0,10,72,0
1747,30.0,8,13,2
1748,7.0,41,485,3
1749,30.0,10,38,2
1750,8.0,36,656,3
1751,8.0,17,310,0
1752,0.0,19,47,0
1753,5.0,58,901,1
1754,2.0,75,760,1
1755,10.0,23,74,0
1756,7.0,6,12,0
1757,30.0,7,58,2
1758,30.0,24,315,2
1759,6.0,61,548,1
1760,7.0,8,69,0
1761,30.0,5,36,2
1762,30.0,5,6,2
1763,7.0,12,54,0
1764,10.0,39,194,3
1765,2.0,4,18,0
1766,16.0,16,61,0
1767,12.0,24,79,0
1768,1.0,14,114,0
1769,18.0,36,142,3
1770,23.0,24,182,2
1771,30.0,8,134,2
1772,1.0,21,121,0
1773,13.0,9,97,0
1774,30.0,7,12,2
1775,11.0,8,37,0
1776,0.0,83,433,1
1777,25.0,5,47,2
1778,30.0,13,110,2
1779,13.0,14,68,0
1780,30.0,6,28,2
1781,18.0,28,322,3
1782,9.0,10,97,0
1783,30.0,5,37,2
1784,22.0,17,65,2
1785,24.0,6,70,2
1786,30.0,4,25,2
1787,6.0,14,200,0
1788,15.0,10,64,0
1789,7.0,36,723,3
1790,11.0,12,67,0
1791,7.0,15,145,0
1792,30.0,7,99,2
1793,3.0,60,610,1
1794,6.0,4,24,0
1795,9.0,27,195,3
1796,6.0,8,78,0
1797,30.0,4,53,2
1798,13.0,24,470,3
1799,8.0,7,12,0
1800,30.0,5,43,2
1801,7.0,4,26,0
1802,16.0,20,344,3
1803,19.0,23,202,0
1804,8.0,5,14,0
1805,3.0,8,50,0
1806,30.0,8,59,2
1807,26.0,9,86,2
1808,30.0,9,13,2
1809,9.0,37,475,3
1810,21.0,8,184,2
1811,5.0,15,198,0
1812,5.0,18,301,3
1813,19.0,14,124,2
1814,4.0,53,216,3
1815,20.0,34,420,3
1816,15.0,4,9,0
1817,30.0,11,96,2
1818,13.0,5,37,0
1819,4.0,64,890,1
1820,4.0,11,121,0
1821,30.0,8,125,2
1822,30.0,14,143,2
1823,30.0,6,42,2
1824,14.0,14,120,0
1825,30.0,10,88,2
1826,30.0,7,67,2
1827,30.0,4,35,2
1828,30.0,18,196,2
1829,16.0,7,42,0
1830,6.0,31,380,3
1831,14.0,13,184,0
1832,5.0,14,144,0
1833,8.0,30,214,3
1834,7.0,6,62,0
1835,30.0,4,22,2
1836,30.0,9,115,2
1837,3.0,89,663,1
1838,9.0,31,312,3
1839,25.0,6,53,2
1840,9.0,38,359,3
1841,14.0,6,68,0
1842,30.0,17,88,2
1843,30.0,8,54,2
1844,6.0,14,268,0
1845,21.0,6,60,2
1846,3.0,4,69,0
1847,16.0,14,518,3
1848,30.0,7,60,2
1849,22.0,8,12,2
1850,3.0,61,958,1
1851,16.0,20,260,0
1852,22.0,8,88,2
1853,15.0,8,49,0
1854,30.0,4,28,2
1855,21.0,5,9,2
1856,30.0,4,71,2
1857,30.0,4,46,2
1858,15.0,5,25,0
1859,6.0,39,936,1
1860,30.0,5,4,2
1861,9.0,10,32,0
1862,6.0,44,83,3
1863,6.0,14,92,0
1864,17.0,7,41,0
1865,11.0,10,78,0
1866,2.0,98,633,1
1867,8.0,7,38,0
1868,2.0,100,958,1
1869,6.0,5,98,0
1870,30.0,5,40,2
1871,14.0,11,105,0
1872,11.0,21,52,0
1873,21.0,7,43,2
1874,30.0,21,150,2
1875,3.0,7,102,0
1876,30.0,4,25,2
1877,16.0,4,24,0
1878,4.0,7,21,0
1879,30.0,11,95,2
1880,30.0,6,20,2
1881,30.0,5,7,2
1882,27.0,12,80,2
1883,7.0,8,42,0
1884,9.0,22,201,0
1885,30.0,13,56,2
1886,30.0,27,136,2
1887,3.0,15,191,0
1888,7.0,15,119,0
1889,2.0,21,165,0
1890,8.0,26,202,3
1891,30.0,6,66,2
1892,30.0,18,44,2
1893,30.0,7,61,2
1894,20.0,4,15,2
1895,15.0,7,63,0
1896,15.0,4,20,0
1897,28.0,5,36,2
1898,30.0,6,40,2
1899,30.0,25,674,3
1900,11.0,4,15,0
1901,7.0,10,98,0
1902,18.0,5,7,0
1903,9.0,6,63,0
1904,2.0,7,42,0
1905,28.0,6,53,2
1906,30.0,4,22,2
1907,12.0,4,47,0
1908,1.0,9,34,0
1909,18.0,35,185,3
1910,8.0,9,112,0
1911,30.0,30,299,2
1912,15.0,21,190,0
1913,30.0,9,169,2
1914,19.0,10,72,2
1915,6.0,12,116,0
1916,7.0,26,298,3
1917,30.0,6,42,2
1918,5.0,16,136,0
1919,5.0,4,4,0
1920,13.0,12,216,0
1921,6.0,6,85,0
1922,30.0,6,31,2
1923,13.0,22,331,3
1924,30.0,18,110,2
1925,5.0,11,68,0
1926,3.0,11,72,0
1927,6.0,31,441,3
1928,30.0,16,130,2
1929,16.0,15,132,0
1930,5.0,63,222,3
1931,30.0,9,35,2
1932,30.0,4,38,2
1933,9.0,15,106,0
1934,2.0,5,28,0
1935,30.0,18,172,2
1936,3.0,18,249,0
1937,11.0,10,98,0
1938,4.0,7,49,0
1939,5.0,11,77,0
1940,18.0,4,17,0
1941,4.0,32,497,3
1942,30.0,4,15,2
1943,3.0,58,761,1
1944,9.0,8,50,0
1945,30.0,12,63,2
1946,5.0,18,64,0
1947,30.0,5,31,2
1948,8.0,52,340,3
1949,30.0,9,104,2
1950,30.0,4,8,2
1951,30.0,36,295,2
1952,3.0,7,126,0
1953,10.0,26,407,3
1954,30.0,5,21,2
1955,9.0,37,312,3
1956,22.0,8,129,2
1957,18.0,4,16,0
1958,0.0,100,730,1
1959,7.0,5,24,0
1960,18.0,18,99,0
1961,7.0,4,59,0
1962,28.0,7,36,2
1963,18.0,6,97,0
1964,30.0,7,45,2
1965,3.0,28,362,3
1966,21.0,18,43,2
1967,19.0,39,161,3
1968,7.0,4,43,0
1969,0.0,7,57,0
1970,6.0,4,13,0
1971,7.0,57,332,3
1972,25.0,12,51,2
1973,2.0,13,100,0
1974,6.0,9,86,0
1975,12.0,5,100,0
1976,0.0,12,42,0
1977,14.0,12,191,0
1978,20.0,14,112,2
1979,14.0,20,138,0
1980,17.0,17,106,0
1981,30.0,10,266,2
1982,9.0,27,313,3
1983,7.0,56,691,1
1984,3.0,17,96,0
1985,5.0,9,56,0
1986,4.0,7,51,0
1987,9.0,34,160,3
1988,30.0,6,47,2
1989,30.0,6,94,2
1990,20.0,42,551,3
1991,30.0,14,144,2
1992,5.0,36,498,3
1993,11.0,26,170,0
1994,30.0,6,43,2
1995,30.0,4,15,2
1996,5.0,10,67,0
1997,18.0,12,225,0
1998,3.0,10,62,0
1999,30.0,6,47,2
2000,17.0,11,49,0
2001,30.0,20,351,2
2002,30.0,13,155,2
2003,30.0,8,11,2
2004,15.0,11,36,0
2005,30.0,4,50,2
2006,4.0,18,273,0
2007,6.0,10,87,0
2008,30.0,6,53,2
2009,30.0,5,39,2
2010,12.0,32,58,0
2011,4.0,48,709,1
2012,3.0,24,152,0
2013,12.0,27,237,3
2014,1.0,4,41,0
2015,20.0,9,87,2
2016,0.0,14,97,0
2017,30.0,15,149,2
2018,30.0,8,42,2
2019,3.0,31,349,3
2020,7.0,7,34,0
2021,3.0,22,128,0
2022,7.0,35,291,3
2023,30.0,5,6,2
2024,6.0,50,412,3
2025,30.0,5,26,2
2026,7.0,10,113,0
2027,9.0,5,15,0
2028,0.0,9,70,0
2029,30.0,4,62,2
2030,13.0,6,66,0
2031,2.0,37,432,3
2032,15.0,14,22,0
2033,5.0,25,267,3
2034,16.0,11,93,0
2035,30.0,4,25,2
2036,30.0,6,9,2
2037,30.0,10,28,2
2038,30.0,12,75,2
2039,17.0,35,105,3
2040,30.0,4,13,2
2041,21.0,31,566,3
2042,30.0,5,15,2
2043,14.0,5,17,0
2044,6.0,11,71,0
2045,30.0,13,141,2
2046,9.0,4,29,0
2047,11.0,9,75,0
2048,28.0,5,29,2
2049,3.0,65,588,1
2050,30.0,10,72,2
2051,5.0,15,157,0
2052,3.0,4,20,0
2053,12.0,21,32,0
2054,20.0,5,28,2
2055,4.0,86,510,1
2056,30.0,13,51,2
2057,6.0,36,112,3
2058,30.0,14,66,2
2059,6.0,5,23,0
2060,24.0,7,27,2
2061,30.0,10,271,2
2062,6.0,14,33,0
2063,27.0,4,35,2
2064,30.0,9,55,2
2065,30.0,6,29,2
2066,30.0,8,13,2
2067,30.0,5,25,2
2068,8.0,13,171,0
2069,8.0,5,29,0
2070,13.0,20,123,0
2071,27.0,15,69,2
2072,0.0,14,24,0
2073,30.0,9,24,2
2074,30.0,7,51,2
2075,4.0,32,209,3
2076,28.0,11,41,2
2077,30.0,5,49,2
2078,30.0,14,133,2
2079,1.0,7,173,0
2080,8.0,6,33,0
2081,30.0,14,264,2
2082,30.0,17,28,2
2083,30.0,14,120,2
2084,30.0,4,17,2
2085,30.0,14,74,2
2086,25.0,16,155,2
2087,7.0,15,154,0
2088,20.0,4,49,2
2089,2.0,6,36,0
2090,26.0,12,151,2
2091,30.0,7,69,2
2092,30.0,5,9,2
2093,18.0,7,41,0
2094,5.0,72,519,1
2095,11.0,23,235,3
2096,30.0,5,35,2
2097,30.0,7,20,2
2098,28.0,38,335,3
2099,9.0,13,265,0
2100,5.0,49,635,1
2101,8.0,11,164,0
2102,6.0,34,251,3
2103,2.0,10,19,0
2104,23.0,6,31,2
2105,30.0,12,57,2
2106,14.0,4,12,0
2107,5.0,7,65,0
2108,4.0,13,184,0
2109,10.0,7,26,0
2110,30.0,8,38,2
2111,21.0,17,165,2
2112,15.0,14,90,0
2113,24.0,6,41,2
2114,4.0,15,253,0
2115,16.0,21,100,0
2116,7.0,13,159,0
2117,16.0,20,327,3
2118,30.0,27,385,2
2119,14.0,20,270,3
2120,19.0,5,51,2
2121,14.0,12,137,0
2122,8.0,11,20,0
2123,7.0,4,17,0
2124,2.0,10,144,0
2125,13.0,5,10,0
2126,10.0,6,51,0
2127,28.0,10,97,2
2128,30.0,8,31,2
2129,30.0,4,42,2
2130,6.0,39,403,3
2131,26.0,7,90,2
2132,28.0,8,86,2
2133,6.0,5,21,0
2134,19.0,13,91,2
2135,13.0,10,92,0
2136,30.0,5,43,2
2137,14.0,4,13,0
2138,30.0,5,5,2
2139,30.0,7,14,2
2140,30.0,4,38,2
2141,6.0,5,20,0
2142,9.0,14,86,0
2143,12.0,20,312,3
2144,20.0,10,124,2
2145,14.0,15,64,0
2146,15.0,6,16,0
2147,30.0,8,40,2
2148,9.0,6,18,0
2149,30.0,8,30,2
2150,23.0,18,128,2
2151,5.0,13,202,0
2152,30.0,6,11,2
2153,8.0,18,84,0
2154,8.0,9,161,0
2155,30.0,8,52,2
2156,30.0,12,172,2
2157,5.0,70,799,1
2158,30.0,4,36,2
2159,3.0,8,65,0
2160,6.0,32,421,3
2161,30.0,7,62,2
2162,9.0,32,219,3
2163,3.0,54,665,1
2164,30.0,4,17,2
2165,6.0,11,116,0
2166,3.0,38,357,3
2167,17.0,4,19,0
2168,30.0,21,191,2
2169,29.0,14,117,2
2170,21.0,4,25,2
2171,5.0,14,17,0
2172,30.0,8,22,2
2173,30.0,8,33,2
2174,30.0,8,20,2
2175,14.0,25,79,0
2176,15.0,8,107,0
2177,6.0,8,72,0
2178,16.0,10,78,0
2179,30.0,7,24,2
2180,15.0,27,360,3
2181,30.0,8,32,2
2182,30.0,5,20,2
2183,18.0,44,281,3
2184,6.0,38,367,3
2185,10.0,14,39,0
2186,22.0,9,69,2
2187,30.0,6,53,2
2188,19.0,7,68,2
2189,21.0,5,51,2
2190,7.0,19,110,0
2191,18.0,8,78,0
2192,10.0,36,242,3
2193,7.0,68,553,1
2194,10.0,15,231,0
2195,24.0,6,108,2
2196,20.0,6,14,2
2197,30.0,9,20,2
2198,7.0,8,126,0
2199,16.0,19,214,0
2200,8.0,13,35,0
2201,16.0,11,86,0
2202,30.0,10,92,2
2203,30.0,9,74,2
2204,30.0,8,82,2
2205,7.0,4,56,0
2206,30.0,10,73,2
2207,30.0,5,41,2
2208,30.0,8,50,2
2209,30.0,6,82,2
2210,5.0,6,45,0
2211,9.0,56,543,3
2212,3.0,32,134,3
2213,8.0,4,49,0
2214,11.0,8,130,0
2215,28.0,61,437,3
2216,13.0,41,402,3
2217,14.0,32,272,3
2218,30.0,12,93,2
2219,30.0,4,19,2
2220,12.0,8,28,0
2221,16.0,24,63,0
2222,9.0,7,73,0
2223,21.0,6,75,2
2224,8.0,4,25,0
